task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
579	3e/fc7be0	25000	network_inference_workflow:propr_workflow:pvalues (50N_100S)	CACHED	0	2021-12-02 11:11:21.137	58.5s	7.5s	28.0%	7.3 MB	299.6 MB	45.8 MB	110.3 KB
580	b6/e984e0	3669	network_inference_workflow:make_network_with_pvalue (25N_500S)	CACHED	0	2021-12-02 11:15:22.750	5.8s	4.2s	29.2%	96.6 MB	423.9 MB	22.1 MB	45.1 KB
598	8e/cc18f7	11666	network_inference_workflow:make_network_with_pvalue (100N_50S)	CACHED	0	2021-12-02 11:16:58.066	18.5s	17.6s	15.1%	99.8 MB	427.1 MB	31.1 MB	563 KB
597	18/3a73a3	33653	network_inference_workflow:make_network_with_pvalue (200N_500S)	CACHED	0	2021-12-02 12:02:24.022	9.4s	9.2s	63.0%	144.7 MB	471.2 MB	43.3 MB	2.2 MB
589	f4/5bfdac	7045	network_inference_workflow:make_network_with_pvalue (150N_50S)	CACHED	0	2021-12-02 11:15:29.374	19.5s	18.5s	24.4%	108.7 MB	437.5 MB	37.4 MB	1.4 MB
591	1c/6be91e	694	network_inference_workflow:make_network_with_pvalue (10N_100S)	CACHED	0	2021-12-02 11:15:16.672	6.1s	5s	26.3%	96.4 MB	423.6 MB	20.4 MB	10.5 KB
600	5f/9e58e6	2414	network_inference_workflow:make_network_with_pvalue (50N_500S)	CACHED	0	2021-12-02 11:16:40.733	9s	8s	20.5%	97.5 MB	425.6 MB	25.1 MB	173.4 KB
588	a7/cef193	17807	network_inference_workflow:make_network_with_pvalue (50N_50S)	CACHED	0	2021-12-02 11:15:52.486	15.8s	7.2s	23.1%	100.3 MB	428.1 MB	25.1 MB	164.5 KB
596	ba/e74f5a	27601	network_inference_workflow:make_network_with_pvalue (10N_200S)	CACHED	0	2021-12-02 11:14:55.846	4.2s	3.2s	36.3%	96.6 MB	423.9 MB	20.4 MB	10.3 KB
595	24/6a9d58	11846	network_inference_workflow:make_network_with_pvalue (50N_100S)	CACHED	0	2021-12-02 11:15:40.338	6.3s	5.3s	30.6%	97.4 MB	424.9 MB	25.1 MB	160.1 KB
592	57/94c72d	15212	network_inference_workflow:make_network_with_pvalue (50N_200S)	CACHED	0	2021-12-02 11:17:04.656	11.5s	10s	16.6%	100 MB	427.4 MB	25.1 MB	161.4 KB
568	01/525475	5680	network_inference_workflow:pearson_workflow:pvalues (100N_100S)	CACHED	0	2021-12-02 11:11:55.775	1m 9s	17.6s	39.9%	7.9 MB	299.8 MB	72.5 MB	167.5 KB
594	28/02110b	1881	network_inference_workflow:make_network_with_pvalue (100N_500S)	CACHED	0	2021-12-02 11:16:39.449	12.6s	11.6s	22.9%	109.1 MB	436.4 MB	31.1 MB	600.1 KB
576	0a/b8efeb	23002	network_inference_workflow:pearson_workflow:pvalues (50N_100S)	CACHED	0	2021-12-02 11:13:39.244	1m 4s	10.5s	18.3%	7.3 MB	299.6 MB	18.5 MB	110.3 KB
593	87/cb48cb	4370	network_inference_workflow:make_network_with_pvalue (25N_50S)	CACHED	0	2021-12-02 11:15:24.018	5.4s	4.1s	32.3%	96.7 MB	423.9 MB	22.1 MB	43.4 KB
578	44/72741e	27788	network_inference_workflow:spearman_workflow:pvalues (150N_100S)	CACHED	0	2021-12-02 11:38:58.174	20.1s	16.4s	92.9%	8.1 MB	300 MB	161.4 MB	257 KB
590	f7/56d13c	24943	network_inference_workflow:make_network_with_pvalue (10N_100S)	CACHED	0	2021-12-02 11:16:08.235	7.9s	6s	20.0%	96.6 MB	423.9 MB	20.4 MB	10.9 KB
602	9c/310306	17957	network_inference_workflow:make_network_with_pvalue (150N_500S)	CACHED	0	2021-12-02 11:17:11.251	16.5s	15.3s	28.3%	118.8 MB	445.7 MB	37.2 MB	1.3 MB
601	98/8944f2	30800	network_inference_workflow:make_network_with_pvalue (25N_200S)	CACHED	0	2021-12-02 11:15:02.566	7s	4.5s	31.0%	97.4 MB	424.6 MB	22.1 MB	44.9 KB
431	62/b68b71	21744	network_inference_workflow:pearson_workflow:pearson (50N_50S)	CACHED	0	2021-12-02 10:28:34.523	51.7s	35.4s	224.4%	312.2 MB	1.9 GB	40.6 MB	18.4 MB
606	1a/100551	35211	network_inference_workflow:make_network_with_pvalue (100N_100S)	CACHED	0	2021-12-02 11:16:30.242	12s	10.7s	25.1%	106.3 MB	433.6 MB	31.1 MB	585.9 KB
604	66/2224e2	29064	network_inference_workflow:make_network_with_pvalue (50N_100S)	CACHED	0	2021-12-02 11:16:17.477	12.7s	11.7s	14.4%	97.9 MB	426.1 MB	25.1 MB	173 KB
599	52/9b6cd4	3990	network_inference_workflow:make_network_with_pvalue (10N_500S)	CACHED	0	2021-12-02 11:16:43.673	5.4s	3.9s	29.6%	96.4 MB	423.6 MB	20.4 MB	10.8 KB
603	cd/552011	36633	network_inference_workflow:make_network_with_pvalue (10N_500S)	CACHED	0	2021-12-02 11:16:34.442	4.5s	3.5s	34.2%	96.4 MB	423.6 MB	20.4 MB	10.6 KB
607	4f/012d36	32021	network_inference_workflow:make_network_with_pvalue (150N_100S)	CACHED	0	2021-12-02 11:39:18.237	5.2s	5.1s	73.6%	119.1 MB	446 MB	37.2 MB	1.2 MB
605	b6/b937c2	6814	network_inference_workflow:make_network_with_pvalue (50N_100S)	CACHED	0	2021-12-02 11:16:49.556	8.1s	7.1s	23.9%	100.2 MB	427.4 MB	25.1 MB	160 KB
608	9f/b42a8e	36398	network_inference_workflow:pearson_workflow:pvalues (50N_50S)	CACHED	0	2021-12-02 11:04:43.916	1m 7s	7.2s	26.5%	7.3 MB	299.6 MB	18.4 MB	108.4 KB
609	95/698827	27616	network_inference_workflow:make_network_with_pvalue (50N_50S)	CACHED	0	2021-12-02 11:14:55.884	6.7s	5.4s	30.3%	97.4 MB	424.9 MB	25.1 MB	150.4 KB
74	5e/091268	12617	network_inference_workflow:mldm_workflow:mldm (10N_100S)	COMPLETED	0	2021-12-03 10:02:08.271	29.6s	25.3s	94.2%	308.4 MB	625.9 MB	27.5 MB	51.5 KB
387	4c/36f69b	8997	network_inference_workflow:pearson_workflow:pearson (10N_200S)	CACHED	0	2021-12-02 10:28:15.154	14s	8.7s	159.9%	308.9 MB	1.9 GB	36.6 MB	902.5 KB
611	8b/1bfc91	11964	network_inference_workflow:pearson_workflow:pvalues (10N_200S)	CACHED	0	2021-12-02 11:03:51.043	1m 3s	2.8s	9.9%	7.2 MB	299.6 MB	944.6 KB	90.9 KB
612	4d/4ea425	25141	network_inference_workflow:make_network_with_pvalue (10N_200S)	CACHED	0	2021-12-02 11:14:50.105	5s	3.6s	31.0%	93.5 MB	421.3 MB	20.4 MB	10.3 KB
67	17/b7d3fb	11886	network_inference_workflow:mldm_workflow:mldm (10N_200S)	COMPLETED	0	2021-12-03 10:02:07.478	33.1s	28.7s	93.5%	316.4 MB	634 MB	27.5 MB	47.8 KB
466	d9/64a4d6	12500	network_inference_workflow:sparcc_workflow:sparcc (50N_50S)	CACHED	0	2021-12-02 11:01:34.660	2m 33s	1m 32s	66.3%	16.4 MB	262.1 MB	56.1 MB	85.5 MB
614	e2/d64078	16038	network_inference_workflow:sparcc_workflow:pvalues (50N_50S)	CACHED	0	2021-12-02 11:14:31.087	1m 14s	12.2s	15.9%	7.5 MB	299.6 MB	18.5 MB	108.4 KB
615	c2/c36f48	10817	network_inference_workflow:make_network_with_pvalue (50N_50S)	CACHED	0	2021-12-02 11:16:56.812	10.8s	9.8s	17.1%	100.2 MB	427.4 MB	25.1 MB	158 KB
375	34/56c3bf	22238	network_inference_workflow:sparcc_workflow:sparcc (100N_100S)	CACHED	0	2021-12-02 10:46:32.276	3m 55s	3m	110.9%	16.5 MB	423.6 MB	124.3 MB	207 MB
616	33/1eb45c	3563	network_inference_workflow:sparcc_workflow:pvalues (100N_100S)	CACHED	0	2021-12-02 11:11:51.376	1m 11s	19s	37.5%	7.9 MB	299.8 MB	72.7 MB	167.5 KB
617	b4/ba013b	33271	network_inference_workflow:make_network_with_pvalue (100N_100S)	CACHED	0	2021-12-02 11:16:26.057	14.6s	13.6s	20.0%	106.4 MB	433.6 MB	31.1 MB	603.8 KB
380	49/fe9146	25696	network_inference_workflow:sparcc_workflow:sparcc (50N_100S)	CACHED	0	2021-12-02 10:28:39.396	1m 26s	57.2s	127.3%	16.4 MB	262.1 MB	81.2 MB	85.1 MB
414	40/3e3844	34934	network_inference_workflow:sparcc_workflow:sparcc (150N_500S)	CACHED	0	2021-12-02 10:49:34.920	14m 35s	13m 43s	120.5%	71.3 MB	1.9 GB	708.1 MB	392.7 MB
618	22/4b05a3	25434	network_inference_workflow:sparcc_workflow:pvalues (50N_100S)	CACHED	0	2021-12-02 11:05:32.969	1m 6s	7.1s	26.5%	7.3 MB	299.6 MB	18.5 MB	110.3 KB
619	5e/fdb952	18520	network_inference_workflow:sparcc_workflow:pvalues (150N_500S)	CACHED	0	2021-12-02 11:14:35.772	1m 40s	38.7s	40.4%	8.5 MB	300.2 MB	163 MB	257 KB
412	69/d7d463	15518	network_inference_workflow:sparcc_workflow:sparcc (200N_100S)	CACHED	0	2021-12-02 10:48:53.023	10m 13s	9m 20s	122.5%	102.7 MB	2 GB	212.4 MB	644.2 MB
620	2b/5d4925	454	network_inference_workflow:make_network_with_pvalue (50N_100S)	CACHED	0	2021-12-02 11:15:16.091	7.9s	6.6s	25.7%	97.4 MB	424.9 MB	25.1 MB	159.3 KB
621	66/fd5b21	16384	network_inference_workflow:make_network_with_pvalue (150N_500S)	CACHED	0	2021-12-02 11:17:07.627	19.3s	18s	24.8%	105.5 MB	432.7 MB	37.2 MB	1.3 MB
403	09/bf1626	3027	network_inference_workflow:sparcc_workflow:sparcc (200N_500S)	CACHED	0	2021-12-02 10:58:19.542	19m 11s	18m 15s	147.7%	103.8 MB	2 GB	916.4 MB	644.3 MB
397	9f/0b5e69	5495	network_inference_workflow:sparcc_workflow:sparcc (50N_200S)	CACHED	0	2021-12-02 10:50:52.454	2m 50s	1m 58s	84.3%	16.5 MB	422.8 MB	130.9 MB	90.6 MB
622	c0/d57aa9	20555	network_inference_workflow:sparcc_workflow:pvalues (200N_100S)	CACHED	0	2021-12-02 11:13:33.787	1m 52s	56.9s	48.9%	8.6 MB	300.1 MB	288.9 MB	380.7 KB
623	66/a1d339	25865	network_inference_workflow:sparcc_workflow:pvalues (200N_500S)	CACHED	0	2021-12-02 11:17:32.271	1m 51s	39.8s	69.0%	9.1 MB	300.6 MB	289 MB	380.7 KB
625	7b/644660	7648	network_inference_workflow:make_network_with_pvalue (200N_100S)	CACHED	0	2021-12-02 11:16:51.149	31.8s	30.9s	22.6%	149.1 MB	475.5 MB	43.3 MB	2.3 MB
624	f1/238e0e	24727	network_inference_workflow:sparcc_workflow:pvalues (50N_200S)	CACHED	0	2021-12-02 11:12:33.255	1m 5s	9.4s	20.7%	7.3 MB	299.8 MB	18.5 MB	110.3 KB
626	7f/70f096	7264	network_inference_workflow:make_network_with_pvalue (200N_500S)	CACHED	0	2021-12-02 11:19:24.144	17.6s	16.5s	39.6%	138.5 MB	465 MB	43.3 MB	2.4 MB
627	0e/85740f	2365	network_inference_workflow:make_network_with_pvalue (50N_200S)	CACHED	0	2021-12-02 11:16:40.655	8.9s	7.8s	21.1%	97.4 MB	424.9 MB	25.1 MB	160.2 KB
418	56/2eae7d	8448	network_inference_workflow:sparcc_workflow:sparcc (25N_100S)	CACHED	0	2021-12-02 10:59:55.766	2m	57.3s	66.3%	16.4 MB	262.1 MB	56.6 MB	51.6 MB
451	18/808724	32727	network_inference_workflow:sparcc_workflow:sparcc (200N_200S)	CACHED	0	2021-12-02 10:42:55.510	11m 59s	11m 8s	132.8%	93.2 MB	2 GB	384.9 MB	644.3 MB
417	a1/72f2c2	14806	network_inference_workflow:sparcc_workflow:sparcc (10N_500S)	CACHED	0	2021-12-02 11:01:39.152	2m 12s	1m 11s	55.0%	16.4 MB	262.1 MB	90 MB	52.7 MB
628	ff/ed619b	5225	network_inference_workflow:sparcc_workflow:pvalues (25N_100S)	CACHED	0	2021-12-02 11:14:11.930	1m 5s	7.7s	8.4%	7.2 MB	299.6 MB	4.8 MB	95.6 KB
444	8e/8992cd	5049	network_inference_workflow:sparcc_workflow:sparcc (100N_50S)	CACHED	0	2021-12-02 10:45:54.110	3m 31s	2m 36s	106.8%	16.4 MB	262.1 MB	77.7 MB	203.6 MB
629	61/54c4d6	3574	network_inference_workflow:sparcc_workflow:pvalues (200N_200S)	CACHED	0	2021-12-02 11:13:02.214	1m 41s	45.4s	61.0%	8.9 MB	300.3 MB	288.8 MB	380.7 KB
630	e8/b99571	15997	network_inference_workflow:sparcc_workflow:pvalues (10N_500S)	CACHED	0	2021-12-02 11:14:31.006	1m 9s	7.5s	3.8%	6.8 MB	298.6 MB	965.5 KB	90.9 KB
631	de/eecf73	7476	network_inference_workflow:make_network_with_pvalue (25N_100S)	CACHED	0	2021-12-02 11:16:50.769	6.3s	5.3s	26.1%	96.7 MB	423.9 MB	22.1 MB	43 KB
633	59/67a396	6585	network_inference_workflow:make_network_with_pvalue (200N_200S)	CACHED	0	2021-12-02 11:16:49.127	31.2s	30.3s	22.8%	152.1 MB	478.5 MB	43.3 MB	2.3 MB
634	7e/834d58	8369	network_inference_workflow:make_network_with_pvalue (10N_500S)	CACHED	0	2021-12-02 11:16:52.163	4.8s	3.8s	30.5%	95.4 MB	423.4 MB	20.4 MB	10.9 KB
632	1e/e68239	26939	network_inference_workflow:sparcc_workflow:pvalues (100N_50S)	CACHED	0	2021-12-02 11:11:24.967	1m 9s	18.6s	38.4%	7.8 MB	299.8 MB	72.7 MB	165.6 KB
420	f7/83e8df	29283	network_inference_workflow:sparcc_workflow:sparcc (200N_50S)	CACHED	0	2021-12-02 10:32:47.805	7m 2s	6m 11s	158.9%	58.7 MB	1.1 GB	119.7 MB	643 MB
419	43/4afe5b	34878	network_inference_workflow:sparcc_workflow:sparcc (150N_200S)	CACHED	0	2021-12-02 10:49:34.801	8m 26s	7m 35s	116.8%	64.7 MB	1.5 GB	306.2 MB	390.6 MB
433	e1/60a4e1	17973	network_inference_workflow:sparcc_workflow:sparcc (25N_200S)	CACHED	0	2021-12-02 10:32:23.329	1m 56s	1m 3s	78.9%	16.4 MB	262.1 MB	82.5 MB	58.7 MB
635	2c/5ba65e	32045	network_inference_workflow:make_network_with_pvalue (100N_50S)	CACHED	0	2021-12-02 11:16:23.572	16.1s	14.9s	18.7%	106.4 MB	433.6 MB	31.1 MB	597.9 KB
637	44/d4ad4b	16616	network_inference_workflow:sparcc_workflow:pvalues (150N_200S)	CACHED	0	2021-12-02 11:13:26.541	1m 28s	32.3s	48.4%	8.3 MB	300.1 MB	162.9 MB	257 KB
636	6e/9f0c99	30839	network_inference_workflow:sparcc_workflow:pvalues (200N_50S)	CACHED	0	2021-12-02 11:09:06.097	2m 11s	1m 17s	36.7%	8.7 MB	300.2 MB	288.7 MB	378.8 KB
427	1a/586c97	33047	network_inference_workflow:sparcc_workflow:sparcc (150N_100S)	CACHED	0	2021-12-02 10:40:13.653	5m 35s	4m 45s	140.2%	33.4 MB	694.9 MB	168.9 MB	390.6 MB
638	74/3681a5	8220	network_inference_workflow:sparcc_workflow:pvalues (25N_200S)	CACHED	0	2021-12-02 11:07:16.395	1m	4.7s	13.4%	7.2 MB	299.6 MB	4.8 MB	95.6 KB
425	8f/c5fa16	20799	network_inference_workflow:sparcc_workflow:sparcc (50N_500S)	CACHED	0	2021-12-02 11:04:09.653	4m 4s	3m 2s	101.8%	23.9 MB	685.5 MB	280.9 MB	95 MB
640	99/388c0c	24987	network_inference_workflow:make_network_with_pvalue (200N_50S)	CACHED	0	2021-12-02 11:16:08.300	35.4s	32.8s	21.6%	141.3 MB	467.7 MB	43.3 MB	2.3 MB
639	91/fd19d6	6898	network_inference_workflow:make_network_with_pvalue (150N_200S)	CACHED	0	2021-12-02 11:16:49.740	21.5s	20.5s	22.4%	121.8 MB	448.5 MB	37.2 MB	1.3 MB
642	f2/925e3e	13467	network_inference_workflow:make_network_with_pvalue (25N_200S)	CACHED	0	2021-12-02 11:15:43.980	5.8s	4.8s	27.6%	97 MB	424.4 MB	22.1 MB	45.1 KB
641	47/1039e6	5791	network_inference_workflow:sparcc_workflow:pvalues (150N_100S)	CACHED	0	2021-12-02 11:10:41.820	1m 31s	37.9s	42.5%	8.2 MB	300 MB	162.9 MB	257 KB
388	c0/ac2cc2	18291	network_inference_workflow:sparcc_workflow:sparcc (25N_500S)	CACHED	0	2021-12-02 10:30:56.513	2m 39s	1m 39s	86.0%	17.9 MB	372.7 MB	160.3 MB	62.7 MB
446	6b/3eb08f	1617	network_inference_workflow:sparcc_workflow:sparcc (10N_200S)	CACHED	0	2021-12-02 10:34:17.896	1m 28s	38.2s	71.2%	16.4 MB	262.1 MB	57.1 MB	52.4 MB
382	b8/0a6c2e	4802	network_inference_workflow:sparcc_workflow:sparcc (100N_500S)	CACHED	0	2021-12-02 10:33:16.869	6m 49s	5m 58s	141.6%	36.8 MB	1.1 GB	496.4 MB	209.2 MB
644	41/18df68	28034	network_inference_workflow:make_network_with_pvalue (150N_100S)	CACHED	0	2021-12-02 11:16:15.607	25.6s	24.3s	19.0%	105.5 MB	432.7 MB	37.2 MB	1.3 MB
643	2d/7444c2	12807	network_inference_workflow:sparcc_workflow:pvalues (50N_500S)	CACHED	0	2021-12-02 11:15:42.274	1m 14s	10.6s	18.2%	7.3 MB	299.7 MB	18.6 MB	110.3 KB
398	20/26ef54	12962	network_inference_workflow:sparcc_workflow:sparcc (150N_50S)	CACHED	0	2021-12-02 10:30:42.841	5m 11s	4m 10s	136.0%	28.9 MB	690.4 MB	99.7 MB	390.2 MB
645	8e/f0fd9b	35717	network_inference_workflow:sparcc_workflow:pvalues (25N_500S)	CACHED	0	2021-12-02 11:06:59.789	1m 1s	5.1s	12.4%	7.4 MB	299.8 MB	4.9 MB	95.6 KB
407	8b/41940f	9278	network_inference_workflow:sparcc_workflow:sparcc (100N_200S)	CACHED	0	2021-12-02 10:54:36.812	5m 19s	4m 20s	102.5%	17.9 MB	423.6 MB	219 MB	207.8 MB
646	94/9d08c2	21335	network_inference_workflow:sparcc_workflow:pvalues (10N_200S)	CACHED	0	2021-12-02 11:07:42.960	57s	3.3s	8.1%	6.8 MB	298.5 MB	943.7 KB	90.9 KB
647	87/70a920	33617	network_inference_workflow:sparcc_workflow:pvalues (100N_500S)	CACHED	0	2021-12-02 11:09:11.617	1m 11s	16.9s	41.6%	7.9 MB	299.9 MB	72.9 MB	167.5 KB
648	c5/0769ee	19768	network_inference_workflow:make_network_with_pvalue (50N_500S)	CACHED	0	2021-12-02 11:17:16.147	7.8s	6.7s	23.1%	97.4 MB	424.9 MB	25.1 MB	161 KB
650	04/5ae1f6	11833	network_inference_workflow:make_network_with_pvalue (25N_500S)	CACHED	0	2021-12-02 11:15:40.253	5.5s	4.4s	29.7%	97.4 MB	424.6 MB	22.1 MB	44.6 KB
649	a6/07eae5	25573	network_inference_workflow:sparcc_workflow:pvalues (150N_50S)	CACHED	0	2021-12-02 11:07:50.570	1m 22s	29.2s	54.0%	8.3 MB	300 MB	162.8 MB	255.1 KB
652	bc/69e88e	14379	network_inference_workflow:make_network_with_pvalue (10N_200S)	CACHED	0	2021-12-02 11:15:45.749	4.6s	3.6s	34.0%	92 MB	419.7 MB	20.4 MB	10.9 KB
651	3a/971587	20829	network_inference_workflow:sparcc_workflow:pvalues (100N_200S)	CACHED	0	2021-12-02 11:13:34.300	1m 15s	20.2s	34.8%	7.9 MB	299.8 MB	72.7 MB	167.5 KB
653	75/ff7f3c	20880	network_inference_workflow:make_network_with_pvalue (100N_500S)	CACHED	0	2021-12-02 11:15:58.843	11.9s	8.9s	30.8%	109.6 MB	436.9 MB	31.1 MB	611.9 KB
501	4e/0591fb	15197	network_inference_workflow:make_network_without_pvalue (10N_50S)	COMPLETED	0	2021-12-03 10:02:30.358	14.4s	14.1s	10.4%	92.8 MB	420.3 MB	20.4 MB	7.7 KB
654	ca/9133e8	16663	network_inference_workflow:make_network_with_pvalue (150N_50S)	CACHED	0	2021-12-02 11:15:50.312	20.5s	17.6s	25.6%	111.3 MB	438.2 MB	37.2 MB	1.3 MB
655	ce/8c1c77	6823	network_inference_workflow:make_network_with_pvalue (100N_200S)	CACHED	0	2021-12-02 11:16:49.576	13.1s	12.2s	23.0%	107.6 MB	434.9 MB	31.1 MB	607.9 KB
449	51/9a471b	22047	network_inference_workflow:sparcc_workflow:sparcc (10N_50S)	CACHED	0	2021-12-02 10:53:42.073	1m 29s	33.9s	63.4%	16.5 MB	262.1 MB	40.3 MB	49 MB
656	f9/f90612	9616	network_inference_workflow:sparcc_workflow:pvalues (10N_50S)	CACHED	0	2021-12-02 11:13:13.478	58.4s	3.5s	7.9%	6.8 MB	298.6 MB	930.5 KB	89 KB
376	83/e25977	4086	network_inference_workflow:sparcc_workflow:sparcc (10N_100S)	CACHED	0	2021-12-02 10:38:00.989	1m 24s	32.9s	73.4%	16.4 MB	262.1 MB	45.8 MB	51.1 MB
657	39/a79cd4	3260	network_inference_workflow:make_network_with_pvalue (10N_50S)	CACHED	0	2021-12-02 11:16:42.258	5.8s	4.4s	26.8%	96.6 MB	423.9 MB	20.4 MB	10.8 KB
439	7b/d26056	18311	network_inference_workflow:sparcc_workflow:sparcc (25N_50S)	CACHED	0	2021-12-02 10:33:42.663	1m 34s	44.6s	73.6%	16.4 MB	262.1 MB	43.4 MB	55.1 MB
658	54/ce5160	19320	network_inference_workflow:sparcc_workflow:pvalues (10N_100S)	CACHED	0	2021-12-02 11:08:46.112	57.4s	3.4s	7.8%	1.7 MB	110.8 MB	935.3 KB	90.9 KB
660	03/fac91c	18891	network_inference_workflow:make_network_with_pvalue (10N_100S)	CACHED	0	2021-12-02 11:15:54.438	13.8s	4.7s	24.8%	96.4 MB	423.6 MB	20.4 MB	10.8 KB
659	7c/789de6	20001	network_inference_workflow:sparcc_workflow:pvalues (25N_50S)	CACHED	0	2021-12-02 11:07:39.545	58.9s	5.1s	12.3%	7.2 MB	299.6 MB	4.8 MB	93.7 KB
661	38/64ad86	14059	network_inference_workflow:make_network_with_pvalue (25N_50S)	CACHED	0	2021-12-02 11:15:45.196	5.8s	4.8s	29.5%	97.4 MB	424.6 MB	22.1 MB	45.2 KB
613	26/71233a	17118	network_inference_workflow:make_network_without_pvalue (10N_200S)	COMPLETED	0	2021-12-03 10:02:40.679	5.8s	5.5s	21.8%	96.5 MB	423.6 MB	20.4 MB	7.4 KB
610	40/46aac7	16339	network_inference_workflow:make_network_without_pvalue (10N_100S)	COMPLETED	0	2021-12-03 10:02:38.045	8.5s	8.2s	15.9%	96.4 MB	423.6 MB	20.4 MB	7.2 KB
199	4d/6f40b3	13752	network_inference_workflow:mldm_workflow:mldm (10N_500S)	COMPLETED	0	2021-12-03 10:02:08.584	41.1s	36.4s	96.9%	320.7 MB	640.2 MB	27.5 MB	29.9 KB
662	b4/8c2f3d	18785	network_inference_workflow:make_network_without_pvalue (10N_500S)	COMPLETED	0	2021-12-03 10:02:49.713	6.9s	6.6s	18.9%	96.4 MB	423.6 MB	20.4 MB	10.6 KB
217	fc/0ea06a	23124	network_inference_workflow:harmonies_workflow:harmonies (10N_50S)	COMPLETED	0	2021-12-03 10:02:09.101	56.6s	51.7s	98.3%	220.5 MB	414.9 MB	28.1 MB	3.4 KB
90	36/12ce18	19111	network_inference_workflow:mldm_workflow:mldm (25N_50S)	COMPLETED	0	2021-12-03 10:02:08.881	59.5s	54.6s	98.3%	317.4 MB	636.9 MB	27.5 MB	54.1 KB
665	ec/d18557	2483	network_inference_workflow:merge_pvalues	CACHED	0	2021-12-02 12:05:35.670	9m 52s	9m 52s	75.7%	1.1 GB	1.4 GB	2.2 GB	69.3 MB
663	55/49b4b9	20932	network_inference_workflow:make_network_without_pvalue (10N_50S)	COMPLETED	0	2021-12-03 10:03:05.792	4s	3.7s	31.4%	89.2 MB	417.1 MB	20.4 MB	5.9 KB
664	6d/5e5136	21138	network_inference_workflow:make_network_without_pvalue (25N_50S)	COMPLETED	0	2021-12-03 10:03:08.412	1.9s	1.7s	69.7%	86.5 MB	414.6 MB	22.1 MB	30.4 KB
204	1f/01c62e	11896	network_inference_workflow:mldm_workflow:mldm (25N_200S)	COMPLETED	0	2021-12-03 10:02:07.553	1m 33s	1m 28s	97.7%	337 MB	654.6 MB	27.5 MB	53.2 KB
666	30/63a173	24976	network_inference_workflow:make_network_without_pvalue (25N_200S)	COMPLETED	0	2021-12-03 10:03:40.098	2.4s	2.3s	51.5%	96.6 MB	423.9 MB	22.1 MB	26.1 KB
114	9e/b0d7de	11870	network_inference_workflow:mldm_workflow:mldm (25N_500S)	COMPLETED	0	2021-12-03 10:02:07.424	1m 51s	1m 47s	98.4%	339.4 MB	658.9 MB	27.5 MB	38.2 KB
667	63/69379b	26790	network_inference_workflow:make_network_without_pvalue (25N_500S)	COMPLETED	0	2021-12-03 10:03:58.876	1.5s	1.4s	82.0%	96.3 MB	423.6 MB	22.1 MB	28 KB
143	50/5fa715	12038	network_inference_workflow:mldm_workflow:mldm (25N_100S)	COMPLETED	0	2021-12-03 10:02:07.834	2m 26s	2m 22s	98.8%	323.9 MB	643.4 MB	27.5 MB	63.5 KB
668	0f/2b79cb	30314	network_inference_workflow:make_network_without_pvalue (25N_100S)	COMPLETED	0	2021-12-03 10:04:33.483	1.5s	1.3s	82.0%	96.3 MB	423.6 MB	22.1 MB	27.4 KB
102	8d/bb6003	11835	network_inference_workflow:harmonies_workflow:harmonies (50N_50S)	FAILED	1	2021-12-03 10:02:07.276	2m 28s	2m 28s	-	-	-	-	-
28	6d/a0a89a	11782	network_inference_workflow:harmonies_workflow:harmonies (100N_50S)	FAILED	1	2021-12-03 10:02:07.171	3m 45s	3m 45s	-	-	-	-	-
209	b0/15fce1	17642	network_inference_workflow:mldm_workflow:mldm (50N_500S)	COMPLETED	0	2021-12-03 10:02:08.804	4m 40s	4m 35s	99.7%	292.6 MB	612.1 MB	27.6 MB	67.2 KB
669	3e/9acc37	5238	network_inference_workflow:make_network_without_pvalue (50N_500S)	COMPLETED	0	2021-12-03 10:06:48.934	2.1s	1.9s	70.4%	92 MB	419.7 MB	25.1 MB	116.4 KB
196	9d/a42a54	7765	network_inference_workflow:harmonies_workflow:harmonies (150N_50S)	FAILED	1	2021-12-03 10:02:16.871	5m 11s	5m 10s	-	-	-	-	-
47	20/72120f	11797	network_inference_workflow:harmonies_workflow:harmonies (200N_50S)	FAILED	1	2021-12-03 10:02:07.188	6m 20s	6m 20s	-	-	-	-	-
32	91/69044d	11821	network_inference_workflow:harmonies_workflow:harmonies (100N_100S)	FAILED	1	2021-12-03 10:02:07.215	11m 47s	11m 47s	-	-	-	-	-
137	06/37e3eb	12535	network_inference_workflow:mldm_workflow:mldm (50N_100S)	COMPLETED	0	2021-12-03 10:02:08.132	15m 24s	15m 20s	99.8%	291.6 MB	609.1 MB	27.5 MB	98.8 KB
670	ac/c4118e	28307	network_inference_workflow:make_network_without_pvalue (50N_100S)	COMPLETED	0	2021-12-03 10:17:31.738	4.4s	4.2s	31.7%	87.9 MB	415.8 MB	25.1 MB	99.8 KB
12	37/e9adc9	11793	network_inference_workflow:harmonies_workflow:harmonies (150N_100S)	FAILED	1	2021-12-03 10:02:07.182	16m 38s	16m 38s	-	-	-	-	-
221	64/bebe60	22202	network_inference_workflow:harmonies_workflow:harmonies (200N_100S)	FAILED	1	2021-12-03 10:02:09.027	20m 35s	20m 35s	-	-	-	-	-
